tick,block_id,erase_count,valid_pages,invalid_pages,retention_ticks,temp_c,rber,error_bits,uncorrectable,error_bits_rolling_mean,rber_rolling_mean,error_bits_slope,rber_slope,garbage_ratio,cycles_until_failure,rul_censored
3548,3,100,3,3,43,39,0.000648,0,0,0.6666666666666666,0.0007040000000000001,0.0,-0.000129,0.49999999991666666,,1
3608,3,102,3,3,15,42,0.000805,0,0,0.0,0.0007433333333333334,0.0,0.00015700000000000002,0.49999999991666666,,1
3668,3,104,3,3,21,39,0.00064,1,0,0.3333333333333333,0.0006976666666666667,1.0,-0.000165,0.49999999991666666,,1
3728,3,106,4,2,21,38,0.000601,0,0,0.3333333333333333,0.000682,-1.0,-3.900000000000008e-05,0.33333333327777775,,1
3787,3,107,2,4,48,40,0.000815,1,0,0.6666666666666666,0.0006853333333333333,1.0,0.000214,0.6666666665555555,,1
3848,3,108,1,5,54,43,0.001125,0,0,0.3333333333333333,0.000847,-1.0,0.00030999999999999995,0.8333333331944445,,1
3908,3,110,1,5,33,38,0.00067,0,0,0.3333333333333333,0.00087,0.0,-0.0004549999999999999,0.8333333331944445,,1
3969,3,112,2,0,2,43,0.000991,0,0,0.0,0.0009286666666666666,0.0,0.0003209999999999999,0.0,,1
4029,3,113,6,0,8,43,0.001031,0,0,0.0,0.0008973333333333333,0.0,4.0000000000000105e-05,0.0,,1
4088,3,114,2,4,18,40,0.000818,0,0,0.0,0.0009466666666666667,0.0,-0.00021299999999999997,0.6666666665555555,,1
4148,3,116,3,3,16,42,0.001013,0,0,0.0,0.000954,0.0,0.00019499999999999997,0.49999999991666666,,1
4209,3,119,4,2,16,42,0.00106,0,0,0.0,0.0009636666666666668,0.0,4.699999999999995e-05,0.33333333327777775,,1
4269,3,120,3,3,15,43,0.001179,2,1,0.6666666666666666,0.001084,2.0,0.00011899999999999997,0.49999999991666666,,1
4329,3,122,3,3,28,42,0.00116,0,0,0.6666666666666666,0.0011330000000000001,-2.0,-1.899999999999992e-05,0.49999999991666666,,1
4390,3,124,2,4,26,42,0.001186,0,0,0.6666666666666666,0.0011749999999999998,0.0,2.599999999999998e-05,0.6666666665555555,,1
4450,3,126,3,3,28,40,0.001016,1,0,0.3333333333333333,0.0011206666666666667,1.0,-0.00017,0.49999999991666666,,1
4510,3,128,1,2,22,40,0.001023,0,0,0.3333333333333333,0.0010749999999999998,-1.0,7.000000000000062e-06,0.6666666664444444,,1
4570,3,129,4,2,46,42,0.001368,0,0,0.3333333333333333,0.0011356666666666668,0.0,0.00034500000000000004,0.33333333327777775,,1
4631,3,130,2,4,37,41,0.001223,0,0,0.0,0.0012046666666666666,0.0,-0.00014500000000000016,0.6666666665555555,,1
4691,3,132,3,3,17,38,0.000878,0,0,0.0,0.0011563333333333334,0.0,-0.00034499999999999993,0.49999999991666666,,1
4751,3,134,2,4,10,40,0.001063,0,0,0.0,0.0010546666666666666,0.0,0.00018499999999999994,0.6666666665555555,,1
4812,3,136,1,5,14,41,0.001221,0,0,0.0,0.001054,0.0,0.00015800000000000015,0.8333333331944445,,1
4872,3,138,1,5,34,43,0.001634,2,1,0.6666666666666666,0.0013059999999999999,2.0,0.00041299999999999996,0.8333333331944445,,1
4932,3,140,1,0,5,39,0.001028,0,0,0.6666666666666666,0.0012943333333333333,-2.0,-0.000606,0.0,,1
4992,3,142,0,0,3,39,0.001047,0,0,0.6666666666666666,0.0012363333333333334,0.0,1.899999999999992e-05,0.0,,1
5053,3,143,1,5,37,43,0.001765,0,0,0.0,0.0012799999999999999,0.0,0.0007180000000000001,0.8333333331944445,,1
5113,3,144,2,4,55,40,0.00143,0,0,0.0,0.0014140000000000001,0.0,-0.000335,0.6666666665555555,,1
5173,3,146,3,3,17,43,0.001706,0,0,0.0,0.0016336666666666667,0.0,0.000276,0.49999999991666666,,1
5233,3,147,1,5,51,41,0.001614,0,0,0.0,0.0015833333333333333,0.0,-9.200000000000007e-05,0.8333333331944445,,1
5293,3,149,1,5,31,42,0.001697,0,0,0.0,0.0016723333333333332,0.0,8.299999999999996e-05,0.8333333331944445,,1
5353,3,151,2,4,21,41,0.001525,0,0,0.0,0.001612,0.0,-0.00017199999999999984,0.6666666665555555,,1
5413,3,153,1,1,17,43,0.001864,0,0,0.0,0.0016953333333333334,0.0,0.0003389999999999999,0.49999999975,,1
5473,3,154,3,3,28,39,0.001343,1,0,0.3333333333333333,0.0015773333333333334,1.0,-0.000521,0.49999999991666666,,1
5533,3,156,2,4,22,42,0.001792,0,0,0.3333333333333333,0.0016663333333333333,-1.0,0.00044899999999999996,0.6666666665555555,,1
5593,3,158,3,3,17,39,0.001354,0,0,0.3333333333333333,0.0014963333333333332,0.0,-0.000438,0.49999999991666666,,1
5654,3,160,2,1,14,38,0.001246,0,0,0.0,0.001464,0.0,-0.00010800000000000002,0.3333333332222222,,1
5714,3,162,1,0,4,43,0.001977,0,0,0.0,0.0015256666666666665,0.0,0.0007310000000000001,0.0,,1
5774,3,163,2,4,17,40,0.001581,1,0,0.3333333333333333,0.001601333333333333,1.0,-0.0003960000000000001,0.6666666665555555,,1
5835,3,165,2,4,26,40,0.001674,0,0,0.3333333333333333,0.0017439999999999999,-1.0,9.299999999999998e-05,0.6666666665555555,,1
5896,3,167,5,1,20,39,0.001523,0,0,0.3333333333333333,0.0015926666666666665,0.0,-0.00015099999999999988,0.16666666663888888,,1
5957,3,169,3,3,16,39,0.001535,0,0,0.0,0.0015773333333333331,0.0,1.1999999999999858e-05,0.49999999991666666,,1
6016,3,171,2,0,9,39,0.001529,0,0,0.0,0.0015289999999999998,0.0,-5.999999999999929e-06,0.0,,1
6076,3,173,2,1,9,38,0.001422,0,0,0.0,0.001495333333333333,0.0,-0.00010699999999999989,0.3333333332222222,,1
6137,3,175,2,1,10,41,0.001943,0,0,0.0,0.001631333333333333,0.0,0.000521,0.3333333332222222,,1
6198,3,177,0,0,1,39,0.001585,0,0,0.0,0.0016499999999999998,0.0,-0.00035800000000000003,0.0,,1
6258,3,178,3,3,25,39,0.001757,0,0,0.0,0.0017616666666666666,0.0,0.00017200000000000006,0.49999999991666666,,1
6319,3,179,2,4,46,38,0.001741,0,0,0.0,0.0016943333333333333,0.0,-1.6000000000000172e-05,0.6666666665555555,,1
6380,3,181,5,0,7,39,0.001696,0,0,0.0,0.0017313333333333332,0.0,-4.49999999999999e-05,0.0,,1
6439,3,182,4,2,16,43,0.002598,1,0,0.3333333333333333,0.0020116666666666664,1.0,0.000902,0.33333333327777775,,1
6498,3,184,4,1,5,43,0.002544,1,0,0.6666666666666666,0.002279333333333333,0.0,-5.400000000000023e-05,0.19999999996,,1
6558,3,185,1,5,29,39,0.001924,1,0,1.0,0.002355333333333333,0.0,-0.0006199999999999999,0.8333333331944445,,1
6618,3,187,2,4,27,43,0.002856,1,0,1.0,0.002441333333333333,0.0,0.0009320000000000001,0.6666666665555555,,1
6679,3,188,5,0,7,42,0.002432,1,0,1.0,0.002404,0.0,-0.0004239999999999999,0.0,,1
6738,3,189,2,4,23,39,0.001963,1,0,1.0,0.0024169999999999994,0.0,-0.00046900000000000023,0.6666666665555555,,1
6798,3,191,1,5,19,43,0.002891,1,0,1.0,0.002428666666666666,0.0,0.000928,0.8333333331944445,,1
6858,3,193,1,5,24,41,0.002485,1,0,1.0,0.002446333333333333,0.0,-0.0004060000000000001,0.8333333331944445,,1
6918,3,195,2,4,33,42,0.002883,1,0,1.0,0.002753,0.0,0.00039800000000000035,0.6666666665555555,,1
6978,3,197,1,5,23,42,0.002837,1,0,1.0,0.0027349999999999996,0.0,-4.6000000000000034e-05,0.8333333331944445,,1
7039,3,199,4,2,7,42,0.002724,0,0,0.6666666666666666,0.0028146666666666667,-1.0,-0.00011300000000000025,0.33333333327777775,,1
7099,3,201,4,2,14,43,0.00314,1,0,0.6666666666666666,0.0029003333333333333,1.0,0.00041600000000000014,0.33333333327777775,,1
7159,3,202,2,4,37,41,0.002853,1,0,0.6666666666666666,0.002905666666666666,0.0,-0.00028699999999999993,0.6666666665555555,,1
7218,3,204,5,1,23,41,0.002766,2,1,1.3333333333333333,0.0029196666666666663,1.0,-8.700000000000027e-05,0.16666666663888888,,1
54,4,0,1,5,54,40,3.7e-05,0,0,0.0,3.7e-05,0.0,0.0,0.8333333331944445,123.0,0
113,4,2,5,1,18,40,3.6e-05,0,0,0.0,3.65e-05,0.0,-9.999999999999972e-07,0.16666666663888888,121.0,0
173,4,4,0,2,17,40,4e-05,0,0,0.0,3.766666666666667e-05,0.0,4.000000000000002e-06,0.9999999995,119.0,0
233,4,5,2,4,29,39,4e-05,0,0,0.0,3.866666666666667e-05,0.0,0.0,0.6666666665555555,118.0,0
293,4,7,4,2,11,43,6.1e-05,0,0,0.0,4.7000000000000004e-05,0.0,2.0999999999999995e-05,0.33333333327777775,116.0,0
353,4,9,3,0,8,42,6.1e-05,0,0,0.0,5.4000000000000005e-05,0.0,0.0,0.0,114.0,0
413,4,10,1,5,31,40,5.8e-05,0,0,0.0,5.9999999999999995e-05,0.0,-2.9999999999999984e-06,0.8333333331944445,113.0,0
473,4,12,4,2,12,43,7.9e-05,0,0,0.0,6.599999999999999e-05,0.0,2.0999999999999995e-05,0.33333333327777775,111.0,0
533,4,13,2,4,37,41,7.5e-05,0,0,0.0,7.066666666666666e-05,0.0,-4.000000000000002e-06,0.6666666665555555,110.0,0
593,4,15,5,1,9,43,8.9e-05,1,0,0.3333333333333333,8.1e-05,1.0,1.4000000000000001e-05,0.16666666663888888,108.0,0
652,4,16,2,4,36,40,7.7e-05,0,0,0.3333333333333333,8.033333333333333e-05,-1.0,-1.1999999999999994e-05,0.6666666665555555,107.0,0
713,4,18,2,4,26,40,8.1e-05,0,0,0.3333333333333333,8.233333333333333e-05,0.0,4.000000000000002e-06,0.6666666665555555,105.0,0
773,4,20,5,1,9,38,6.8e-05,0,0,0.0,7.533333333333334e-05,0.0,-1.3000000000000004e-05,0.16666666663888888,103.0,0
833,4,21,2,4,32,40,9.3e-05,0,0,0.0,8.066666666666667e-05,0.0,2.4999999999999998e-05,0.6666666665555555,102.0,0
894,4,23,3,3,18,40,9.6e-05,0,0,0.0,8.566666666666667e-05,0.0,3.000000000000005e-06,0.49999999991666666,100.0,0
954,4,24,3,3,28,40,0.000103,0,0,0.0,9.733333333333333e-05,0.0,6.999999999999994e-06,0.49999999991666666,99.0,0
1015,4,25,3,3,19,43,0.000138,0,0,0.0,0.00011233333333333333,0.0,3.5e-05,0.49999999991666666,98.0,0
1074,4,27,3,3,22,38,9.3e-05,0,0,0.0,0.00011133333333333333,0.0,-4.4999999999999996e-05,0.49999999991666666,96.0,0
1134,4,29,3,0,3,39,0.000102,1,0,0.3333333333333333,0.00011099999999999999,1.0,9.000000000000002e-06,0.0,94.0,0
1195,4,31,3,0,3,39,0.000109,0,0,0.3333333333333333,0.00010133333333333333,-1.0,7.0000000000000075e-06,0.0,92.0,0
1256,4,32,1,5,25,39,0.000123,0,0,0.3333333333333333,0.00011133333333333335,0.0,1.4000000000000001e-05,0.8333333331944445,91.0,0
1316,4,34,2,4,22,38,0.000118,0,0,0.0,0.00011666666666666668,0.0,-5.000000000000013e-06,0.6666666665555555,89.0,0
1376,4,36,4,0,4,43,0.000189,0,0,0.0,0.00014333333333333334,0.0,7.100000000000002e-05,0.0,87.0,0
1436,4,37,3,3,40,39,0.000153,0,0,0.0,0.00015333333333333334,0.0,-3.600000000000001e-05,0.49999999991666666,86.0,0
1497,4,39,3,3,20,42,0.000201,0,0,0.0,0.00018100000000000004,0.0,4.8e-05,0.49999999991666666,84.0,0
1558,4,40,2,4,21,41,0.000189,0,0,0.0,0.00018100000000000004,0.0,-1.1999999999999994e-05,0.6666666665555555,83.0,0
1618,4,41,2,4,52,38,0.000163,0,0,0.0,0.00018433333333333336,0.0,-2.600000000000001e-05,0.6666666665555555,82.0,0
1678,4,43,5,1,16,42,0.000223,1,0,0.3333333333333333,0.00019166666666666667,1.0,5.9999999999999995e-05,0.16666666663888888,80.0,0
1738,4,45,2,4,9,41,0.000209,0,0,0.3333333333333333,0.00019833333333333335,-1.0,-1.3999999999999988e-05,0.6666666665555555,78.0,0
1798,4,47,1,5,27,43,0.000286,0,0,0.3333333333333333,0.00023933333333333337,0.0,7.7e-05,0.8333333331944445,76.0,0
1858,4,49,2,4,22,39,0.000202,0,0,0.0,0.0002323333333333334,0.0,-8.400000000000001e-05,0.6666666665555555,74.0,0
1919,4,51,2,4,25,40,0.000237,0,0,0.0,0.0002416666666666667,0.0,3.499999999999998e-05,0.6666666665555555,72.0,0
1979,4,53,2,4,27,42,0.000305,0,0,0.0,0.000248,0.0,6.8e-05,0.6666666665555555,70.0,0
2039,4,54,1,5,44,42,0.000333,0,0,0.0,0.0002916666666666667,0.0,2.800000000000003e-05,0.8333333331944445,69.0,0
2100,4,57,3,3,14,41,0.000292,0,0,0.0,0.00031,0.0,-4.100000000000002e-05,0.49999999991666666,66.0,0
2160,4,59,3,3,14,40,0.000279,0,0,0.0,0.00030133333333333336,0.0,-1.299999999999999e-05,0.49999999991666666,64.0,0
2221,4,60,0,6,41,41,0.000347,0,0,0.0,0.000306,0.0,6.799999999999997e-05,0.9999999998333333,63.0,0
2282,4,63,2,0,2,40,0.000293,0,0,0.0,0.00030633333333333337,0.0,-5.399999999999996e-05,0.0,60.0,0
2342,4,65,3,0,3,40,0.000308,0,0,0.0,0.00031600000000000004,0.0,1.4999999999999985e-05,0.0,58.0,0
2402,4,67,2,4,16,43,0.000451,0,0,0.0,0.00035066666666666666,0.0,0.000143,0.6666666665555555,56.0,0
2462,4,70,1,0,5,41,0.000382,0,0,0.0,0.0003803333333333334,0.0,-6.9e-05,0.0,53.0,0
2523,4,72,0,0,3,40,0.000359,0,0,0.0,0.00039733333333333336,0.0,-2.3000000000000017e-05,0.0,51.0,0
2584,4,73,4,2,12,40,0.00038,1,0,0.3333333333333333,0.0003736666666666667,1.0,2.1000000000000023e-05,0.33333333327777775,50.0,0
2643,4,74,3,3,17,42,0.000479,0,0,0.3333333333333333,0.00040600000000000006,-1.0,9.899999999999997e-05,0.49999999991666666,49.0,0
2704,4,75,1,5,38,43,0.000581,0,0,0.3333333333333333,0.00048,0.0,0.00010200000000000004,0.8333333331944445,48.0,0
2764,4,77,3,3,9,41,0.000449,0,0,0.0,0.0005030000000000001,0.0,-0.000132,0.49999999991666666,46.0,0
2824,4,78,1,5,45,41,0.000524,0,0,0.0,0.0005180000000000001,0.0,7.500000000000003e-05,0.8333333331944445,45.0,0
2885,4,80,5,1,7,40,0.000431,0,0,0.0,0.00046800000000000005,0.0,-9.300000000000004e-05,0.16666666663888888,43.0,0
2945,4,82,6,0,9,41,0.000497,0,0,0.0,0.00048400000000000006,0.0,6.600000000000003e-05,0.0,41.0,0
3005,4,83,3,3,16,38,0.000391,0,0,0.0,0.0004396666666666667,0.0,-0.00010600000000000003,0.49999999991666666,40.0,0
3066,4,85,5,1,7,42,0.000575,0,0,0.0,0.0004876666666666667,0.0,0.00018399999999999997,0.16666666663888888,38.0,0
3126,4,86,2,4,43,42,0.000669,0,0,0.0,0.000545,0.0,9.400000000000001e-05,0.6666666665555555,37.0,0
3186,4,88,4,2,14,43,0.000688,0,0,0.0,0.000644,0.0,1.9000000000000028e-05,0.33333333327777775,35.0,0
3246,4,90,4,1,5,41,0.00057,0,0,0.0,0.0006423333333333333,0.0,-0.00011800000000000005,0.19999999996,33.0,0
3307,4,91,4,2,9,41,0.000589,0,0,0.0,0.0006156666666666667,0.0,1.9000000000000028e-05,0.33333333327777775,32.0,0
3367,4,93,6,0,17,40,0.000573,0,0,0.0,0.0005773333333333333,0.0,-1.5999999999999955e-05,0.0,30.0,0
3427,4,94,1,5,15,41,0.000637,0,0,0.0,0.0005996666666666668,0.0,6.399999999999993e-05,0.8333333331944445,29.0,0
3488,4,97,3,3,14,41,0.000669,0,0,0.0,0.0006263333333333333,0.0,3.200000000000002e-05,0.49999999991666666,26.0,0
3548,4,99,0,6,13,42,0.000759,1,0,0.3333333333333333,0.0006883333333333333,1.0,9.000000000000002e-05,0.9999999998333333,24.0,0
3608,4,101,4,2,9,42,0.000774,0,0,0.3333333333333333,0.000734,-1.0,1.4999999999999931e-05,0.33333333327777775,22.0,0
3668,4,103,4,2,9,41,0.000727,1,0,0.6666666666666666,0.0007533333333333333,1.0,-4.699999999999995e-05,0.33333333327777775,20.0,0
3728,4,104,1,5,46,42,0.000932,0,0,0.3333333333333333,0.000811,-1.0,0.000205,0.8333333331944445,19.0,0
3787,4,106,3,3,17,40,0.000717,0,0,0.3333333333333333,0.0007919999999999998,0.0,-0.00021500000000000002,0.49999999991666666,17.0,0
3848,4,108,4,2,8,42,0.000866,1,0,0.3333333333333333,0.0008383333333333333,1.0,0.00014900000000000004,0.33333333327777775,15.0,0
3908,4,110,2,4,28,42,0.000964,1,0,0.6666666666666666,0.0008489999999999999,0.0,9.8e-05,0.6666666665555555,13.0,0
3969,4,112,2,4,29,39,0.00075,0,0,0.6666666666666666,0.00086,-1.0,-0.000214,0.6666666665555555,11.0,0
4029,4,115,0,0,2,40,0.000781,0,0,0.3333333333333333,0.0008316666666666666,0.0,3.0999999999999995e-05,0.0,8.0,0
4088,4,116,5,1,31,41,0.000973,0,0,0.0,0.0008346666666666667,0.0,0.000192,0.16666666663888888,7.0,0
4148,4,117,2,4,27,42,0.001072,0,0,0.0,0.0009420000000000001,0.0,9.900000000000002e-05,0.6666666665555555,6.0,0
4209,4,118,3,3,10,38,0.000697,0,0,0.0,0.000914,0.0,-0.000375,0.49999999991666666,5.0,0
4269,4,120,2,0,2,40,0.000842,0,0,0.0,0.0008703333333333335,0.0,0.00014499999999999995,0.0,3.0,0
4329,4,121,1,5,46,39,0.000915,0,0,0.0,0.0008180000000000002,0.0,7.300000000000004e-05,0.8333333331944445,2.0,0
4390,4,123,2,4,36,42,0.001211,2,1,0.6666666666666666,0.0009893333333333334,2.0,0.00029600000000000004,0.6666666665555555,0.0,0
4450,4,125,2,4,10,39,0.000851,0,0,0.6666666666666666,0.0009923333333333336,-2.0,-0.0003600000000000001,0.6666666665555555,,1
4510,4,127,3,3,16,38,0.000815,0,0,0.6666666666666666,0.0009590000000000001,0.0,-3.600000000000001e-05,0.49999999991666666,,1
4570,4,128,1,5,35,41,0.00118,2,1,0.6666666666666666,0.0009486666666666668,2.0,0.0003650000000000001,0.8333333331944445,,1
4631,4,130,5,1,15,41,0.001127,0,0,0.6666666666666666,0.0010406666666666665,-2.0,-5.3000000000000096e-05,0.16666666663888888,,1
4691,4,131,3,2,11,39,0.000931,0,0,0.6666666666666666,0.0010793333333333334,0.0,-0.000196,0.39999999992,,1
4751,4,132,4,2,28,39,0.001006,0,0,0.0,0.0010213333333333333,0.0,7.499999999999998e-05,0.33333333327777775,,1
4812,4,133,1,5,36,38,0.000954,0,0,0.0,0.0009636666666666668,0.0,-5.199999999999996e-05,0.8333333331944445,,1
4872,4,135,4,1,5,40,0.001057,0,0,0.0,0.0010056666666666666,0.0,0.00010300000000000001,0.19999999996,,1
4932,4,137,2,4,17,38,0.00094,0,0,0.0,0.0009836666666666668,0.0,-0.00011700000000000002,0.6666666665555555,,1
4992,4,139,3,3,15,41,0.001276,1,0,0.3333333333333333,0.0010910000000000002,1.0,0.00033600000000000004,0.49999999991666666,,1
5053,4,141,2,4,20,39,0.001104,0,0,0.3333333333333333,0.0011066666666666666,-1.0,-0.00017200000000000006,0.6666666665555555,,1
5113,4,143,5,1,7,40,0.001186,0,0,0.3333333333333333,0.0011886666666666666,0.0,8.200000000000004e-05,0.16666666663888888,,1
5173,4,145,5,1,11,40,0.001236,1,0,0.3333333333333333,0.0011753333333333336,1.0,4.9999999999999914e-05,0.16666666663888888,,1
5233,4,147,4,2,15,38,0.001065,0,0,0.3333333333333333,0.0011623333333333336,-1.0,-0.00017099999999999993,0.33333333327777775,,1
5293,4,149,2,4,26,42,0.001666,1,0,0.6666666666666666,0.0013223333333333333,1.0,0.000601,0.6666666665555555,,1
5353,4,151,4,0,4,42,0.001572,0,0,0.3333333333333333,0.0014343333333333335,-1.0,-9.39999999999999e-05,0.0,,1
5413,4,152,2,4,11,38,0.001117,0,0,0.3333333333333333,0.0014516666666666669,0.0,-0.0004550000000000001,0.6666666665555555,,1
5473,4,154,4,1,5,40,0.001354,0,0,0.0,0.0013476666666666665,0.0,0.00023700000000000001,0.19999999996,,1
5533,4,155,1,5,28,41,0.001645,0,0,0.0,0.0013720000000000002,0.0,0.000291,0.8333333331944445,,1
5593,4,157,3,3,29,43,0.002047,0,0,0.0,0.0016820000000000003,0.0,0.00040200000000000023,0.49999999991666666,,1
5654,4,158,1,5,44,41,0.001807,1,0,0.3333333333333333,0.0018330000000000002,1.0,-0.0002400000000000002,0.8333333331944445,,1
5714,4,160,1,5,33,40,0.001618,1,0,0.6666666666666666,0.0018240000000000003,0.0,-0.00018899999999999993,0.8333333331944445,,1
5774,4,163,4,1,5,38,0.001247,0,0,0.6666666666666666,0.0015573333333333335,-1.0,-0.000371,0.19999999996,,1
5835,4,165,2,1,4,41,0.001693,0,0,0.3333333333333333,0.0015193333333333337,0.0,0.000446,0.3333333332222222,,1
5896,4,166,3,3,14,38,0.001338,0,0,0.0,0.0014260000000000002,0.0,-0.00035500000000000006,0.49999999991666666,,1
5957,4,168,1,5,21,40,0.001701,2,1,0.6666666666666666,0.0015773333333333336,2.0,0.00036300000000000004,0.8333333331944445,,1
6016,4,169,1,5,41,42,0.002239,0,0,0.6666666666666666,0.0017593333333333339,-2.0,0.0005380000000000001,0.8333333331944445,,1
6076,4,170,2,4,52,42,0.002353,1,0,1.0,0.002097666666666667,1.0,0.00011399999999999995,0.6666666665555555,,1
6137,4,171,3,3,21,42,0.002131,0,0,0.3333333333333333,0.0022410000000000004,-1.0,-0.00022199999999999998,0.49999999991666666,,1
6198,4,172,2,4,36,41,0.002069,3,1,1.3333333333333333,0.0021843333333333337,3.0,-6.199999999999999e-05,0.6666666665555555,,1
6258,4,174,2,0,2,43,0.002253,1,0,1.3333333333333333,0.002151,-2.0,0.0001839999999999997,0.0,,1
6319,4,175,2,4,25,41,0.002057,0,0,1.3333333333333333,0.002126333333333334,-1.0,-0.000196,0.6666666665555555,,1
6380,4,177,4,2,13,40,0.001827,0,0,0.3333333333333333,0.002045666666666667,0.0,-0.00022999999999999974,0.33333333327777775,,1
6439,4,179,4,0,4,38,0.001491,0,0,0.0,0.0017916666666666669,0.0,-0.00033600000000000014,0.0,,1
6498,4,180,2,4,26,38,0.001639,0,0,0.0,0.0016523333333333338,0.0,0.00014800000000000013,0.6666666665555555,,1
6558,4,182,3,3,17,38,0.001619,1,0,0.3333333333333333,0.0015830000000000002,1.0,-2.0000000000000052e-05,0.49999999991666666,,1
6618,4,184,2,3,11,43,0.002604,1,0,0.6666666666666666,0.0019540000000000004,0.0,0.000985,0.59999999988,,1
6679,4,186,2,4,26,39,0.001923,2,1,1.3333333333333333,0.002048666666666667,1.0,-0.000681,0.6666666665555555,,1
6738,4,188,3,3,17,42,0.002528,1,0,1.3333333333333333,0.0023516666666666673,-1.0,0.0006049999999999999,0.49999999991666666,,1
6798,4,189,2,4,26,39,0.001985,0,0,1.0,0.0021453333333333337,-1.0,-0.0005430000000000001,0.6666666665555555,,1
6858,4,191,5,1,18,42,0.002618,1,0,0.6666666666666666,0.002377,1.0,0.0006330000000000003,0.16666666663888888,,1
6918,4,193,4,2,10,41,0.002357,1,0,0.6666666666666666,0.0023200000000000004,0.0,-0.00026099999999999995,0.33333333327777775,,1
6978,4,195,3,3,17,38,0.001856,0,0,0.6666666666666666,0.0022770000000000004,-1.0,-0.0005010000000000001,0.49999999991666666,,1
7039,4,197,2,4,19,38,0.001909,1,0,0.6666666666666666,0.002040666666666667,1.0,5.3000000000000096e-05,0.6666666665555555,,1
7099,4,200,2,0,2,41,0.002452,2,1,1.0,0.0020723333333333336,1.0,0.0005430000000000001,0.0,,1
7159,4,202,3,3,12,42,0.002861,0,0,1.0,0.002407333333333334,-2.0,0.00040899999999999964,0.49999999991666666,,1
7218,4,203,3,3,41,41,0.002923,5,1,2.3333333333333335,0.0027453333333333336,5.0,6.199999999999999e-05,0.49999999991666666,,1
54,5,0,2,4,54,40,3.7e-05,0,0,0.0,3.7e-05,0.0,0.0,0.6666666665555555,135.0,0
113,5,1,1,5,47,38,3.1e-05,0,0,0.0,3.4e-05,0.0,-5.999999999999997e-06,0.8333333331944445,134.0,0
173,5,3,4,0,4,39,3.3e-05,0,0,0.0,3.366666666666667e-05,0.0,2.000000000000001e-06,0.0,132.0,0
233,5,5,3,3,16,43,5.6e-05,0,0,0.0,4e-05,0.0,2.2999999999999997e-05,0.49999999991666666,130.0,0
293,5,6,0,6,36,40,4.8e-05,0,0,0.0,4.566666666666667e-05,0.0,-7.999999999999998e-06,0.9999999998333333,129.0,0
353,5,9,0,0,1,43,6.5e-05,0,0,0.0,5.633333333333333e-05,0.0,1.6999999999999993e-05,0.0,126.0,0
413,5,10,3,3,25,39,5.1e-05,0,0,0.0,5.466666666666667e-05,0.0,-1.3999999999999995e-05,0.49999999991666666,125.0,0
473,5,11,2,4,49,41,7.1e-05,0,0,0.0,6.233333333333334e-05,0.0,2.0000000000000005e-05,0.6666666665555555,124.0,0
533,5,13,2,4,31,39,6e-05,0,0,0.0,6.0666666666666666e-05,0.0,-1.1000000000000003e-05,0.6666666665555555,122.0,0
593,5,16,0,0,2,40,6.8e-05,0,0,0.0,6.633333333333334e-05,0.0,7.999999999999998e-06,0.0,119.0,0
652,5,17,4,2,29,42,9.5e-05,0,0,0.0,7.433333333333333e-05,0.0,2.7000000000000006e-05,0.33333333327777775,118.0,0
713,5,19,6,0,9,41,8.7e-05,0,0,0.0,8.333333333333333e-05,0.0,-8.000000000000005e-06,0.0,116.0,0
773,5,20,1,5,39,40,9.2e-05,1,0,0.3333333333333333,9.133333333333334e-05,1.0,4.9999999999999996e-06,0.8333333331944445,115.0,0
833,5,22,3,3,14,42,0.00011,0,0,0.3333333333333333,9.633333333333332e-05,-1.0,1.8000000000000004e-05,0.49999999991666666,113.0,0
894,5,24,2,1,7,43,0.000127,0,0,0.3333333333333333,0.00010966666666666666,0.0,1.6999999999999993e-05,0.3333333332222222,111.0,0
954,5,25,2,4,16,41,0.000113,0,0,0.0,0.00011666666666666667,0.0,-1.4000000000000001e-05,0.6666666665555555,110.0,0
1015,5,27,4,2,14,41,0.00012,0,0,0.0,0.00011999999999999999,0.0,7.0000000000000075e-06,0.33333333327777775,108.0,0
1074,5,29,3,3,10,39,0.000105,0,0,0.0,0.00011266666666666666,0.0,-1.4999999999999999e-05,0.49999999991666666,106.0,0
1134,5,30,1,5,47,41,0.000151,0,0,0.0,0.00012533333333333334,0.0,4.600000000000001e-05,0.8333333331944445,105.0,0
1195,5,31,2,4,58,43,0.000196,0,0,0.0,0.00015066666666666668,0.0,4.499999999999998e-05,0.6666666665555555,104.0,0
1256,5,32,3,3,37,38,0.000117,0,0,0.0,0.00015466666666666667,0.0,-7.9e-05,0.49999999991666666,103.0,0
1316,5,34,2,4,16,41,0.000154,0,0,0.0,0.00015566666666666666,0.0,3.7000000000000005e-05,0.6666666665555555,101.0,0
1376,5,36,2,4,33,41,0.000175,0,0,0.0,0.00014866666666666666,0.0,2.0999999999999995e-05,0.6666666665555555,99.0,0
1436,5,38,3,3,11,42,0.000188,0,0,0.0,0.00017233333333333334,0.0,1.299999999999999e-05,0.49999999991666666,97.0,0
1497,5,40,4,0,4,42,0.000195,0,0,0.0,0.000186,0.0,7.0000000000000075e-06,0.0,95.0,0
1558,5,41,1,5,37,39,0.000171,1,0,0.3333333333333333,0.00018466666666666666,1.0,-2.3999999999999987e-05,0.8333333331944445,94.0,0
